max_discharge_sum_r1,max_discharge_sum_r2_1,max_discharge_sum_r2_2,max_discharge_sum_r3,flood_sum_r1,flood_sum_r2_1,flood_sum_r2_2,flood_sum_r3,HW_inund_uncertainty,bridge_scour_uncertainty,travel_demand_uncertainty,restoration_capacity_uncertainty,dir_costs,lost_trips_costs_s_r,traffic_costs_s_r
980.047611333355,1724.24511781329,2319.70108846312,471.528965485104,10587.2826464199,35587.2081857309,24848.3354039913,13723.075477169,0.753803848574639,0.76606594406821,0.594370685161955,4,36262880.2562669,33801380.5887723,-27815045.1028248
607.097397572969,1672.63684745745,2457.2549734273,625.513444821528,8515.83515451895,34912.2802433085,27727.7532334005,15205.2749406718,0.919467170294332,1.08849775163536,0.784044465468089,5,66588020.4855027,110429009.609689,-20674890.8228631
503.330559840603,1611.22163442807,2366.25668610406,435.735583307343,7951.79430043045,34406.9775690214,26668.5048980541,12676.5445741088,0.701197575374414,1.08786814806747,0.727494731492241,5,36375681.9168036,39673770.4353686,-13671356.6639367
528.853194948975,1644.76535254081,3231.76581478786,628.368499951334,8148.21855249861,36002.891028656,34623.4714601379,15291.7502059606,0.915196534072994,0.497584657896276,1.10064573248017,5,50158225.2239527,74829661.5342936,11229941.1572277
1160.83508809197,1734.78337358735,3070.7944488838,376.555498895048,11649.7787033953,33994.6206034745,34388.1863022612,12110.2740064953,1.18995867347621,1.03540936607795,0.889729323447542,5,41688456.7920168,47356995.1426486,-5109336.9290008
575.275195595836,1669.66956719524,2451.1696818772,665.574178440766,8347.07185183372,34600.598563425,27617.1748907347,15546.183060071,1.0587351280151,0.884205257122129,1.00917165115797,5,55231452.2699864,60855277.6039375,3675006.85809171
533.253913445103,1648.60099235318,6184.75765576907,640.641676938381,8091.33890863462,46608.110340977,54351.4232540538,15263.7039132774,0.976022573508191,0.9536894876582,0.432136294522405,4,92633713.3663869,111940972.64648,-74552811.1677495
606.542990398305,1676.79134706416,1680.03145745245,801.014481599816,8565.95573816565,31176.8225985595,19741.7426257416,16856.4045468888,0.985176263221978,1.49822702928705,0.739083539814606,6,24425839.8735163,30001792.7470466,-8854538.71585965
546.669430475073,1672.49589601457,1981.18425725692,1107.82755183302,8124.88990375074,32250.6167134038,22199.4924033862,19426.5424722227,1.08653075258503,1.33871345882483,0.538108541795566,6,26484172.9046982,24622056.3503094,-19744964.7269945
571.570980854492,1674.43701387806,2694.00326051362,703.359321656636,8357.59948138008,35589.5887631577,29647.3097266324,15924.0462524686,1.08058645291686,0.807787702815448,1.07517664857898,6,44840263.390992,70981493.0221241,5015461.31680793
456.661017795831,1681.79762639165,1836.72105967502,832.324283815712,7808.25450675655,31906.0230228943,20671.1610649974,17396.0151924205,0.817912243675594,1.07675664811437,1.31545126826619,6,25702469.3543226,52744004.2735169,17349792.9000341
510.805052684751,1632.81578504118,1829.29317289188,740.431023613873,8002.84516412765,31246.1583592869,21023.0954904573,16255.7586067217,0.695800112904076,1.05867780894869,0.86433125714346,5,25091886.0087633,37563962.6284234,-5371987.54482022
513.887146997694,1779.38620550616,3394.02700924805,743.111291098462,7925.45634416281,37964.9758904129,35113.0508406137,16605.5235537637,0.445832672905841,0.75342145294478,0.803812751346473,6,77289503.5566123,93906930.7897455,-17766252.0647354
604.571914585433,1689.21730456679,2002.82551960109,722.122578639337,8528.42381849419,32498.8291159548,22595.8205284318,16102.3979085683,1.20130395731094,0.871610022385851,1.06778209324258,5,27250821.9549025,52220311.2294244,4539370.70796839
568.382018822665,1655.95846171116,2655.55753506858,696.707259048269,8342.02253875032,35192.0852101411,29391.4157574493,15823.8588178118,0.898576895564963,0.903082299992988,1.17491867291665,3,43601631.9105755,110530668.793566,23505764.9088101
675.736539422972,1699.25537787934,2383.234075918,651.959257082409,8757.68784396909,34872.8254375695,26381.7120388167,15521.1751188904,0.964556672610205,0.955024991598964,0.799793690922075,7,39368387.371845,41436156.3977866,-9113832.02648223
552.234136170412,1667.17512699751,1972.96602078064,713.519254930941,8268.58442191314,32496.456997337,22247.6315591505,16017.9771311845,1.01317806914883,1.47377607005315,1.0589288427771,7,28877103.9305152,49622514.3769372,2150677.6453851
609.153923583688,1677.37198203708,3067.42676628423,496.512980884456,8466.0373914481,37358.5389034262,32117.7916124359,13898.3771337932,0.850241842807076,1.05658082367346,0.911342846110054,3,54162778.0515282,119454447.262531,-8288761.84777362
1156.72926318646,1675.91065453555,2236.33444276338,378.120999875141,11601.4899397035,31144.1597963535,28152.9154806896,12124.0128816622,0.972729306023866,0.915993712909859,1.19317263796613,6,31994657.0745104,49263661.3090686,10927936.7942294
602.361625588068,1674.81503752178,2253.02462185318,627.211340697741,8490.26340132934,33448.5520640295,25910.1666102255,15207.7697184956,0.462292517702128,1.11449526079367,1.23750501577189,5,59364878.9737301,132310409.746859,27503751.7986631
509.400259091594,1606.68186008945,4502.7732577872,510.417096560514,8069.00449941959,50913.2442815841,40175.328281485,13896.7705551817,0.994739478398356,0.857524165985524,0.905258515455353,6,86600726.6836435,91283695.4762742,-6471220.42966078
650.685064524689,1619.72563558399,2320.19191333512,525.785769399003,8720.21658270422,32883.0865575883,27331.2852773501,14232.7336172585,0.804024386226921,0.969798970055522,1.05224823852831,4,37149559.7243191,61006019.7976039,4654416.19968764
540.220718523177,1657.62900438933,1666.98962598009,376.520304125933,8101.51750654029,30939.5634572326,19578.2196982183,12105.754438255,0.899053897428147,1.05945144017629,0.752332305750826,5,21917687.2443152,25570640.5674286,-10053690.5348111
668.358538240225,1665.97037023629,1932.42962596599,680.783052954825,8835.83009780105,31337.9890267998,23527.1141076441,15712.8533287339,0.946383211060598,1.27117717314888,1.33823962896693,6,44831854.3830876,60247589.5856554,21516256.2674528
470.628048508543,1696.1991204547,1854.28229369271,898.783910878548,7900.91724719526,31935.0404384988,20779.5115137207,17897.552051095,0.78075535088743,0.75223518979293,1.09988548257238,5,26294287.1127457,49288864.3894736,9112320.85468824
1122.4016075149,1664.37066559756,2206.04062601275,565.553400736706,11363.2895349003,32046.1035459068,26156.5923336359,14528.419357781,0.971696384403628,1.26845202300261,1.13960439464622,5,33662357.3663705,61623611.5216646,8012078.08218979
546.611606979294,1669.49195227957,1976.10428222644,714.319751217444,8224.49090446625,32332.1677480424,22436.8745884617,16017.8820409873,0.874700834264275,0.917116924996194,1.15293816847656,3,27489616.5283843,69342911.1761542,16528867.0041064
816.302897314462,1671.06014872026,1671.06014872056,390.667620689617,9687.38736893702,31087.9593415028,19568.3975452135,12261.8626046502,0.814969074706064,1.02672007871926,1.03038510779454,4,22062314.6018071,36025806.2548527,2939451.74541069
894.818630794275,1686.42399819903,2951.41627550536,376.892865770686,9849.62380810454,33946.17183597,33402.0144585765,12096.136269476,1.0580704320501,1.11942379518207,0.974077266534801,6,44397129.9839265,54811310.858723,-159552.263190275
627.478868203156,1674.11133202222,1942.21092794016,677.089647009716,8599.38098166926,31928.8316984752,22462.425687095,15757.2427202961,0.653201911396741,1.2220957134972,1.05296930028134,4,27382082.0608266,56558735.9799323,1000553.70242958
635.05789858625,1707.82347891997,2249.56842707887,383.066534871038,8467.05441604625,33357.3948378072,24960.5904678112,12179.9752896274,1.03572374468318,1.00693301174776,0.856604487869281,4,31135542.5877126,42523250.3898404,-7599805.04135752
545.104600913426,1653.64606069386,1710.95153780319,899.380103080684,8230.85528234579,30989.4298751739,20062.8915790338,17718.4323131413,1.14242619914458,1.12666072429129,1.02682657931726,6,24660005.1027882,40718831.2884495,3347702.24470825
790.846633518663,1644.6359246797,1674.84620348234,476.886525017249,9438.24692640686,31015.8754001565,19706.4039767897,13628.618434009,0.954067683996672,0.975390999394281,1.08632202542311,5,23278966.6583708,50133218.6239188,4567852.4507137
625.509707314377,1669.16598183914,2359.31479634467,605.491560898493,8631.49886872992,33314.9612292641,26623.2807611387,15012.5201223619,0.857773205288332,1.22183326783469,0.690596151122983,6,35480590.966187,37191747.8800103,-11732207.4055881
543.108391977879,1660.84311092416,2118.75292200809,734.807747046181,8216.70062679052,32292.7852299166,23949.1637226161,16207.5815640416,1.32749120611007,0.921924429462983,0.644831091988639,8,29299830.5412712,24627647.7704196,-14479165.8131051
594.406237618299,1640.64569635428,1731.64221628833,377.790770348665,8321.06187992403,31113.7966904943,20420.2584507572,12087.2596434192,1.05683426820964,1.03884327718625,0.917066646198855,4,22976704.195296,39288851.4103704,-2914143.66566165
587.774408836808,1679.28152653582,2525.18262400964,529.029931703181,8286.67582711577,33563.7051179601,28889.5302068029,14280.8459218891,1.21262820991947,0.58816622338048,0.916260327593852,4,39244194.3664001,58464793.4162566,-4124062.76236824
710.248969592292,1678.00071141101,2132.44844608725,961.298062775903,9110.02349800733,33359.3044430913,23455.1854978992,18279.0891177186,1.19794029925063,1.18511273728683,1.33026840467582,5,31606934.9405908,67456871.3275304,17787286.0468653
521.130165095429,1594.97269583577,2334.83824111729,674.061876036471,8091.2821010348,32154.4092259111,27231.3639479181,15648.466142947,1.08258610539664,1.07221852543687,1.13720413909715,7,34720079.091144,53907538.1547468,7916354.69170218
550.348534732219,1684.45332189745,5697.79033498295,476.219133779933,8164.80260776263,47157.2160908253,51202.617580502,13636.0712793963,1.0140284348735,1.16428364024325,1.20809048481254,5,92724730.3101548,128279100.847586,46074102.6201582
548.018376266627,1676.16515694424,3360.30789176566,785.121255636145,8218.23118389677,34802.1194898477,36675.1947441424,16940.8386464417,1.17268812132244,1.18547528350715,0.756739872502162,5,48430460.2414769,53411407.5822251,-14117500.2876
568.453149511254,1582.85049239144,2351.61820832657,377.168202680758,8249.50838226429,32585.0829436072,27701.931111179,12051.4602271759,1.30137606300332,1.45164875171371,1.1881508408443,6,34691847.7719391,56744692.7551127,10026036.8269328
755.31166414226,1729.29519141667,2517.70714513555,531.804862458685,9226.95937706903,33675.8516071041,28149.4438075266,14251.977635293,1.20881959664839,1.03428953517578,0.896714345990503,4,44123864.6239972,78684565.9619417,-7044328.38582023
639.538894701456,1642.35563027076,1914.29265282669,630.984129110239,8737.25431225449,31621.2758227564,22017.4350503038,15262.0188343756,1.29055636354269,1.22812810807843,0.64192021969605,6,31576221.4170321,37425773.2879924,-10888556.9397562
555.678955733741,1679.42814143102,2437.98050081431,723.01447575058,8274.90430885006,33324.4767081886,27631.1730021196,16102.3854592458,0.923916044270479,0.99534549068173,1.07275984147097,5,40454520.2131023,90184518.2209858,4034429.02877025
720.347296519215,1684.0756286291,2328.02927024943,614.329649272795,9051.01166863274,34108.1805591454,26446.320037305,15118.0855474548,0.310138484965675,1.13720543429903,0.915168512951634,5,37827876.2984566,53208710.9125507,-3847258.41490227
542.184094861598,1672.32919013272,1672.71829851321,376.518771206204,8109.5061656693,31100.2062221871,19579.8992499015,12107.9217101957,0.655730367272459,0.706247424121913,0.841253491903747,5,22366530.4247872,27253862.5262109,-4283796.84190518
535.134779076842,1641.64498804526,1723.40203963717,824.534352448166,8165.15926672425,31069.6379116554,20169.795010335,16908.3558829479,0.64690022124998,0.526240335122121,0.778035890717702,5,24925233.9470788,36568764.2714327,-11520905.9335894
699.933116015282,1673.16689812686,2203.21378327757,411.786037195526,8832.21047434269,32315.0307189875,26063.1565361679,12818.1961139562,0.855370223993538,1.2647605669183,1.03871286222373,4,34392654.7551778,55918370.2175976,4109749.50026838
681.507770692356,1659.65524975778,1820.57118087517,577.51983257698,8910.9352457166,31186.626712588,21731.0968723039,14769.1213018625,1.44740536566923,1.07775998168366,1.04248391392635,4,25015859.3903898,53504563.8554302,1570092.00737867
532.045346662513,1672.05842498047,1672.14806958632,376.518762693582,8069.88069060491,31097.5904018622,19593.957486619,12107.8855704372,1.4126031875131,1.19554032629892,0.745934710407956,8,21929076.8244759,19085714.5273907,-3899747.73349519
581.130242831319,1669.3798314227,1976.99322361428,1105.22682839348,8297.43747126381,32213.1327450758,22180.5965111381,19413.0624340071,0.709029334299492,0.679950501599077,1.06064892948319,5,31809324.8522983,69631153.2553039,5996041.11872031
641.713564290516,1641.63924950696,2177.97650091308,641.422223740847,8721.11394520069,32865.7395214664,24731.6144119331,15336.1743907245,0.898151789960392,1.20768521843251,1.26447051866526,4,48549165.5695625,69710399.3110081,23916606.5619187
622.067048742316,1658.90473089647,2526.2363941189,538.064630533464,8585.36742164195,34884.9551086457,28466.7526543222,14346.9020707143,1.09536725621536,0.684181075784159,1.37146634953089,5,40104954.7517942,78871271.950989,30914857.6748158
616.914077832272,1638.32129863087,2314.86919143712,577.315516628132,8576.30746536056,33418.9438772732,26583.2068238476,14762.4270185513,0.995763518157428,0.652489623788571,0.857708283829016,3,37167833.1209734,85852643.5144317,-12994552.6758349
567.118165293522,1626.61989608648,2174.13090983787,579.334574160079,8305.54867051775,33559.1434866536,24127.856267518,14783.3815811171,0.820963031906017,1.39128887497578,0.902813164555793,5,32090496.5499629,42547553.5684387,-3823860.56145391
528.477426239546,1702.89327243117,2392.86894427765,870.931577896343,8115.62953106221,32898.5327431471,27564.4156869759,17599.5904984658,0.696077408687124,1.39572207727113,1.08480507968478,6,46505297.6448672,125772158.032562,2757531.39859833
554.773290620088,1645.42883456134,2485.84518312313,695.767381905064,8270.63293317147,33774.3199719538,28254.2281156338,15830.7391260179,0.968791516938226,1.41908909956341,0.972561384602342,5,38553106.1527076,54508271.6300131,-727054.922932317
852.668231964157,1649.55406672407,1677.62289005427,434.640135035409,9814.50837477803,31078.7318489033,19729.6960387327,13004.8111119409,1.04812509073359,0.830160358480267,1.30883194874412,5,22707186.088583,47092677.1033665,21433736.2545893
646.68389692394,1685.50776945548,1763.5831598767,860.989399995397,8854.28678434156,31581.59132411,20260.7490863832,17482.8164687905,0.607795569868676,1.3274616041103,1.13981544329053,5,26116348.8897351,57048038.4513073,8611573.35580264
604.125194448943,1669.16598974622,2256.96811328404,620.551762660087,8497.35995966202,33410.1198013747,25919.5387263715,15173.5274895622,0.983587290872451,1.23861295204758,0.974861331818351,6,36490631.7890586,54671300.898264,-1454388.43283165
676.39719149846,1652.46028902858,2084.16998637946,502.006513133007,8828.54966367688,31696.3134288366,25234.1365661657,13926.6813821616,0.906400770063483,1.04304927035007,0.790820252844671,6,30891323.1101095,37300702.0225012,-8545937.98987667
588.250187106268,1655.86500344191,2210.23664596539,645.173600426135,8455.41669795057,32449.7635174401,25173.2939761461,15375.2484445913,0.791433383521028,0.85713842158018,0.920219639981058,4,34578989.6003891,77757634.0711407,-5199281.48359621
565.291764710685,1659.71422086673,1963.9931765621,1097.15932096283,8232.67007409013,32324.1987628653,22104.4887371738,19347.7489202926,1.4202865882659,1.15553522731255,1.01847698011979,5,27314505.5875249,49023289.2089982,622812.283502301
632.867962989248,1661.24989441048,2132.78810265873,485.023175330373,8619.45679476811,32432.0312934748,24305.6716652894,13783.3073105648,0.760820977218843,0.844576204371424,1.15705669352162,5,36566580.1701931,106529292.823619,12068657.2737229
584.715459262483,1664.79730179854,2394.18448265455,609.150787569914,8406.00490821526,33185.1328099652,27404.0345386646,15066.9036360852,1.2752283928286,1.04158029753657,0.987375994032841,4,37188683.3609378,59719150.1857504,-298685.887093841
463.023112885279,1687.50326193826,1839.97274145041,864.845901648633,7763.66988545191,31553.0686013854,21667.4779411441,17187.785163986,0.748132386894959,0.700940279728645,0.918444199321534,5,25876925.5114842,39703571.2590641,-2693032.22203514
620.68795198432,1692.31851339713,2358.89376074009,377.277490627007,8394.39451671997,32622.9395630909,27836.480674344,12119.4067043779,0.961313686028058,1.07486261344139,0.701951608264935,5,35553410.6080911,34783113.869364,-15250719.9125786
501.166251358676,1719.52728636027,2014.55214950986,989.636072615365,8028.08731517755,32728.855188926,22478.4856851487,18522.2833866137,1.37233876128265,0.988190027783823,1.02217765645691,4,27909641.9096536,54420350.3742575,1573225.75983523
611.588191848221,1644.95495069225,2386.4826707944,637.234618025287,8514.77018723637,31387.2987374135,29213.4839752033,15350.9116977806,0.982766641634484,1.27022771642248,1.18485834261843,5,36011803.0182992,61307850.0432816,4891182.69617878
609.73457592285,1659.11969251046,2443.16433357868,621.873018382576,8534.82577480888,33067.5252442359,27748.1081021759,15163.468962641,1.05254254578087,0.916600508551996,0.684119150002001,6,43203668.6541496,48500831.6403106,-16691625.7634212
638.574971647513,1675.97238185651,1931.35810866466,708.361928953458,8740.20887331478,31568.3901141704,22443.8521383374,15964.870124478,0.703364529447091,0.805136729901782,1.14069689966464,4,27716409.0593392,57663916.0206129,9457593.08662707
501.689464616147,1596.0565706018,2342.50658441708,435.158011898984,7944.55867420696,34194.5575606147,26545.9593203617,12673.1017196454,1.45786702307761,1.0812068489773,1.11917780937467,5,36254885.0413178,56713781.1254005,6442435.50489752
587.699252468892,1604.95072952751,2303.932547388,376.555697451179,8330.06839778694,33202.8370152203,26689.5479042939,12044.6819520907,1.04575754369587,0.684853507915851,0.932880909193301,4,33418624.6351928,49756525.4878377,-2211201.19071276
591.488471211143,1632.43060518647,2176.11980312457,647.38030206412,8458.25767217204,32291.8426448798,24849.3294360562,15390.0115638369,0.413174878524016,1.19973460172251,1.04765100103227,6,31508793.4214696,46903564.8438515,1879147.39448883
738.804896376732,1636.27236416534,1672.6017639831,525.296578859712,8987.04710158467,31006.8328044954,19580.3717840668,14229.7430513453,1.09321385037353,1.22564305158139,1.00596241966117,6,23491108.2170296,34413284.6017175,2969919.16812135
450.656890411882,1723.03133402481,2019.25791906528,991.924744298343,7774.1355666481,32802.7614518132,22506.8659861442,18539.3553413412,0.901153547584956,1.18630015449032,0.957466087421912,6,28676180.2451298,41592687.9967648,-666094.460465155
861.767025427939,1658.82974100409,1951.63119610045,502.630346119826,9764.52511431428,31332.9053919781,23193.646218293,14030.0767542492,0.522940232406006,0.710244796021642,1.13961745897481,5,30031396.4911312,57280357.1685707,8230618.42403369
631.316320361838,1643.49470996562,2369.80569067519,395.1672600918,8517.83548669226,33672.1885065838,26822.8772089796,12245.5118838751,0.969867179384348,1.04317442259785,0.842569510195665,6,34473645.1548002,40784463.8061369,-6914910.17497184
593.912611230076,1633.65629382155,2341.63718122954,643.766687945969,8451.87042242475,31666.5225064434,28352.6299754412,15408.2488225109,1.01089787006193,0.743904405400293,0.996191155194037,4,34985046.0975736,55708081.9547902,1282179.52179189
619.043171894183,1628.21404845989,2669.95051159683,460.706242695109,8494.12630471867,34581.5570898477,29645.0153382552,13336.4271586423,1.00036367731963,0.830447579352636,1.10985152559286,4,40361289.2072255,84470942.2003596,10488906.192227
598.18225121384,1596.98014281115,2513.72976760328,640.978180072554,8474.18429544242,34075.7021592029,28360.0705527552,15301.5905221834,1.10898150462594,0.731021418807135,1.14554430012056,6,38975373.488813,57292554.8903178,9853404.66481523
535.477192679337,1667.42518617694,1965.31270784781,714.049379957964,8164.16969950497,32185.1649955711,22132.5330784828,16044.8623957979,0.890672872992793,1.35804772143502,1.03588026268597,7,27553863.3632697,39419706.1143822,720073.923302659
1109.53858742654,1686.65125584218,1975.98733907468,376.5363501492,11280.6505676815,32110.4850383911,22582.4496613258,12105.9212907348,1.01218836569144,1.05924128972527,1.02906124270128,4,25729739.8329877,45391086.6013579,3750455.50523335
552.234136170412,1667.17512699751,1972.96602078064,713.519254930941,8268.58442191314,32496.456997337,22247.6315591505,16017.9771311845,0.917390734081608,0.923582088672899,0.956426534564787,6,29412431.2632495,46164656.679569,-1477699.4127587
616.101911031879,1641.8784084754,2564.32355082878,531.439992356713,8596.22867727233,34643.6772765451,28965.8306128036,14314.2006032627,0.814532537020711,1.01977014618273,1.48780872674654,4,43232150.3037568,105608349.896431,32581874.9685306
613.629673486962,1699.6970838112,1985.63702346601,406.731898889617,8616.66613672348,32484.6450642631,22303.4317627081,12412.5333817303,0.808132285407118,1.34071269642914,0.492593764108014,4,25812473.515655,21430416.9211102,-21225322.5462709
465.882271168938,1533.06732520721,3756.20682391093,379.254764451945,7850.30169629192,47607.3840711478,34803.899200742,12046.9478418252,1.11371780307352,1.03220617292126,1.15007513566876,6,76723477.702644,94848579.1698634,11457681.9171008
536.923538468665,1686.5536889521,3073.76681804621,616.230669053339,8208.33236682136,33365.9846992433,34455.2805374012,15543.4963405385,1.0357100744427,0.688061778458065,0.976159604022144,7,44372912.0140845,57416771.1496502,-360136.02990306
588.979930809658,1647.12785061453,2230.23947740244,646.176295446754,8425.69577701576,32437.1152971384,25256.2235140368,15381.5726080402,1.05063699550666,0.931885082194317,1.1145654203651,8,33165463.9608665,44168648.7748002,7992063.51610619
476.142504836654,1615.41633397663,2000.93705039168,648.248111777436,7814.32113240473,32202.9803999611,22744.9598716026,15423.3004429315,0.970221239541827,1.31111436421294,1.09027889101884,6,27856355.6707397,49394472.1732474,4283678.72406145
614.255130172825,1685.938889628,1861.79373218189,451.929336529349,8564.54728974728,31784.1372383418,20989.3107163288,13390.0981492105,1.02484757293472,0.972456191255004,0.953722335876366,7,24780019.1895352,34013370.5650564,36886.4098166589
824.964111837949,1495.89885929014,1910.42106409247,382.140818262516,9829.87934531993,30839.6374637781,21292.4371993705,12110.0360451312,1.04251991101973,0.989505511141797,0.907570677144794,6,22493493.3493169,30111327.3651346,-2241289.46916452
566.752633714158,1646.51198793889,2635.89620560706,693.304265515365,8334.09355976991,35063.6950111127,29259.1430415512,15792.5847663614,1.18876562346312,1.31089300119215,0.894169915378602,6,42437628.670153,55692505.2102107,-4967126.17081852
501.506276070881,1553.29370342347,4095.65516317496,475.725109311922,8028.03593350295,48407.8500940121,37667.5022358634,13397.9236807706,1.13625662445465,0.723486241103748,1.00002218342379,5,79328743.4923428,104258557.50025,3977548.71847413
764.231035158946,1665.74109175417,2096.23634415486,481.445991153996,9311.75042621419,32233.4684420878,24001.5541276157,13657.4788271622,1.05896631188727,0.809536372491509,1.17502362102682,4,30723025.3974415,58964827.3408013,13649604.8952298
595.915616099984,1665.15202796444,2338.7948039004,618.760290430256,8447.69150428602,33845.7878493881,26666.6477791557,15140.5709654863,0.845025341165942,1.1162735428446,1.29148642584651,5,54963981.7526756,88081167.2844981,25540313.7153003
527.298435728467,1680.35140681387,1680.5444844949,376.518771867308,8051.2638205199,31180.5598810333,19746.5088331756,12109.3194069399,1.04492733378399,1.03659574641573,1.00500695724526,6,22253550.1959252,29937883.0025381,3771276.25857876
671.569564154475,1694.12437763979,2374.47627823304,650.370401838171,8742.47750745434,35614.7660388822,26296.9388030031,15504.2228404671,0.913187464214957,1.03983849814808,0.851091976064227,5,39128447.0062008,50267324.1871625,-7909101.54625441
680.739526141358,1651.96166644102,2669.31948890423,525.894744694858,8891.03359637875,34479.9973522127,29657.5336209083,14269.0119268366,1.26125889536385,0.908034654376333,0.960053663604951,6,52812574.609322,98100613.6756189,-2745835.42256763
592.370720998735,1636.03805656972,1921.71141537287,684.160198771686,8487.26623852179,31703.0207512774,22170.5404189939,15745.6521498289,0.670451370643074,0.820069497751392,1.10112613828928,4,26334624.2113706,55535175.6573528,7947036.24088717
757.470114669031,1658.63671475775,2081.18527874687,487.058623393806,9279.95504702069,32150.7477368304,23825.8213374498,13694.4890293903,0.891894867709438,1.11623624130977,0.713894119651878,4,31170118.3024758,43360795.7803836,-16326216.6946213
729.368174917473,1475.71021878984,2137.33827748726,610.638490257198,9397.60739097395,32043.9915516193,23402.8286935249,14989.8414643787,1.55855651639008,1.67877451577599,1.21503645193703,6,27600775.655437,50274171.9985429,4414011.68236947
630.288035991696,1685.34216395566,1768.69782552041,814.831636189176,8670.01083900347,31542.2376155328,20351.617834982,16989.810764588,0.733944525634871,1.0004930952249,1.33097206374916,6,25426892.8832292,59192598.3039744,15878593.712644
444.966925557088,1683.24767338516,1964.47557115391,1004.30817176045,7731.55265121255,31693.2140645879,22852.0921314267,18678.6503348723,1.09620798218699,1.13936275807487,1.30861314692971,4,28695511.7126858,68960578.1376697,24025214.2141291
862.85944615831,1768.83668029366,3839.47624770241,379.074148632606,9457.42856134358,39146.2133044529,38672.2707672172,12133.7435799781,0.961765777157246,1.00698034637571,0.835434401650198,6,57042862.2605147,57814134.7923463,-8616908.58266113
643.510754214471,1666.78748956997,1715.64681157834,634.040154959384,8694.08403230645,31266.873429163,19924.4639185559,15254.0922111556,0.860388223842815,1.29023158215618,1.23317414125148,6,24147608.0302637,50475133.4754284,5838855.61560876
574.191793403901,1639.68730278153,2321.30581479755,823.001313739367,8428.28391673788,32063.6159861067,27352.2137916884,17168.5009296352,0.970252119922612,0.892788108196214,1.19826107755932,5,38749419.1484255,94679479.2328321,14159242.0274063
597.912858284337,1649.3137441051,2229.99101579119,588.375863611032,8487.21269058995,32557.4354520792,25845.7197680764,14865.8317602912,1.24161655991866,0.786981747942889,0.747050892081704,5,41980377.4730668,74240915.2559702,-19035231.8833873
557.851720742667,1631.59993477523,1882.38759949009,801.270728838282,8231.57427948807,31760.2336617075,21067.217012758,17054.8979093709,0.733667502016661,1.10059828903301,1.21315230297209,4,26513037.0328755,61919476.2028094,14826141.1314925
529.202160457361,1673.13033967276,1754.75997545748,378.456943837325,8058.36241230718,31324.115204873,19876.1332725668,12127.8643738424,0.746669724333944,1.18202532308642,1.08164184778302,5,22676773.2548118,37023448.2925154,7499663.83107173
502.636732150358,1736.22403338706,2036.97634723086,1000.53962770676,8035.72874772176,33482.5042338281,22619.837778685,18604.0860788831,0.968847073212049,1.22955590584587,0.913518755774147,6,29990787.3965048,44012146.0077532,-3424707.20322218
