max_discharge_sum_r1,max_discharge_sum_r2_1,max_discharge_sum_r2_2,max_discharge_sum_r3,flood_sum_r1,flood_sum_r2_1,flood_sum_r2_2,flood_sum_r3,HW_inund_uncertainty,bridge_scour_uncertainty,travel_demand_uncertainty,restoration_capacity_uncertainty,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,GRNN1,GRNN2,GRNN3,lost_trips_costs_s_r
0.37796148533422047,0.7079974027656967,0.2163788496748924,0.6785662118084,0.649516340113358,0.367694465577391,0.3388659968926017,0.8602424664514792,0.3954634489305218,0.6002031368152675,0.7251161088160123,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18096056630748675,0.12207688965975945,0.17586947398855163,52744004.2735169
0.42277450648364884,0.6873771950102493,0.2155037915983353,0.6036487034785675,0.6657030322206098,0.3600899896242323,0.3446353201323222,0.8038561545967703,0.3364218038584951,0.5901256731690274,0.47644525724923537,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18300715384106953,-0.03775530397174183,0.14322742493483187,37563962.6284234
0.42532544229613134,0.7490799084539154,0.3998406051687286,0.6058338361113833,0.6592655751595267,0.4375196341664769,0.5756144485368638,0.8211522225406968,0.21556166671492763,0.41997039924785434,0.44308564561367114,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5201128541884691,-0.10137243736776223,0.2916041071300238,93906930.7897455
0.5003818804832301,0.7111209134633704,0.23594714055681412,0.5887224392903846,0.7094223966099834,0.37452613868884377,0.37041727965338744,0.7962723841886091,0.5808346920412344,0.4858507912923018,0.5885934471263122,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21494280049371906,0.04192496609911744,0.19316345243542904,52220311.2294244
0.470428838240632,0.6971197197458481,0.31284363058661724,0.5680021774018953,0.6939169239199064,0.4055640201416432,0.48181867333992606,0.782498473796767,0.43446509206474804,0.5033939936264639,0.6476503363013189,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2989544406090537,0.13405928366841746,0.3478568150985273,110530668.793566
0.5592822163092989,0.7153467071751293,0.28076198350139464,0.5315206247542117,0.7284933337339282,0.40188477590077254,0.4324800683259684,0.7675305993246723,0.4663665465199613,0.5323477655777502,0.4408702192224852,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2673963360514384,-0.06877059812179294,0.1538628363533524,41436156.3977866
0.4570638312126465,0.7018416730687734,0.23242947848580758,0.5817084365858086,0.6878080993635823,0.37449880169084715,0.36470935633879886,0.7920977305709211,0.4898751628974042,0.821508761295544,0.5837132705034536,0.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1966047562663033,0.017761147720832152,0.15973092376098233,49622514.3769372
0.5041742403723097,0.7061343101679726,0.36136476557196606,0.4047904634091631,0.7042328880286914,0.4305308745935137,0.526512634607944,0.6872823513316061,0.4110949239132438,0.5889567766107823,0.5023594520834117,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3385298041610366,-0.04243425809379448,0.2887741385857664,119454447.262531
0.9573821574561913,0.7055191255230203,0.2634561582797443,0.30826943233496873,0.9650501631290004,0.3589145279547993,0.4615157194024912,0.599539068530752,0.4703180435437583,0.5105910427897954,0.6577124681540543,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22085730349056792,0.07719206142318075,0.17399744794926744,49263661.3090686
0.4985525057831644,0.7050578964262476,0.26542238049584815,0.5113444744269513,0.7062480873616533,0.38547102741998823,0.42474994077109773,0.7520325308502147,0.2235200596138393,0.6212393047821323,0.6821498016110692,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2522626174019117,0.09754567270071288,0.2469971140313326,132310409.746859
0.4216118106274963,0.6763754248212898,0.5304588264694099,0.4161260249040113,0.6712063837425113,0.5867393166956357,0.6586012573645758,0.6872029051405091,0.48096003936430676,0.4779990866281039,0.4990055869304275,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5788769038481555,-0.053278910986519684,0.3147812086054423,91283695.4762742
0.5385480342937863,0.681866548739812,0.27333516681148595,0.42865559097737743,0.7253763507443076,0.37895443533190026,0.4480465902589345,0.7038164623236196,0.38874862096777274,0.5405830416063644,0.5800307214997135,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25998285106168445,0.036708925655866594,0.24289945322897982,61006019.7976039
0.4471207684134493,0.697822979079072,0.1963832753969575,0.3069644385099437,0.6739109228136755,0.35655669910479915,0.32094921589349784,0.5986361785173531,0.4346957241446804,0.5905569088529277,0.4147080832584869,0.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1533313897364432,-0.06666593015138418,0.08618797897669238,25570640.5674286
0.5531757167896147,0.7013344986950419,0.22765400186470694,0.5550197036053276,0.7349934639068402,0.3611482734532931,0.38568413990023814,0.7770091916446318,0.45757961388875795,0.7085765647307917,0.7376777352602939,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20213631710886606,0.12961876954235746,0.2074361972908021,60247589.5856554
0.3895214816294275,0.7140600943955221,0.21844768837829992,0.7327485278252818,0.6572243322110215,0.36802887087495745,0.3406422049490787,0.8850437384410819,0.3774979604723528,0.419309155255467,0.6062897961376383,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1811432271412872,0.0459093560671449,0.17124349486616341,49288864.3894736
0.9289704226681229,0.700661060516964,0.25988733045679596,0.461076813659609,0.9452358685248197,0.3693087950414525,0.4287896412098334,0.71843828392518,0.46981862230441046,0.7070575180000859,0.6281840492081824,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21725578231224024,0.06390971687495041,0.18777352331073824,61623611.5216646
0.4524102711284791,0.7028170022383594,0.23279918808218006,0.5823610544935895,0.6841402552826746,0.372605483690163,0.36781165076632877,0.7920930283086577,0.4229209323803117,0.5112171410067952,0.635534024405996,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19893838937729286,0.10715671990077295,0.24220592598907797,69342911.1761542
0.6756238074377156,0.7034771762031766,0.1968628120274757,0.31849827357223875,0.8058288038239177,0.3582668572564892,0.32078819960325955,0.6063558127328678,0.3940404163735752,0.5723118709855999,0.5679791095041568,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15884992843470272,0.020692303516504557,0.14640778129586943,36025806.2548527
0.7406083848193649,0.7099449969187941,0.34769790178079624,0.30726817558557745,0.8193241654453824,0.39120574515566825,0.5475651267065412,0.598160554810333,0.5115807783847037,0.6239865567308432,0.5369405421812435,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29731224464108147,0.0004619096289739341,0.18197008041007653,54811310.858723
0.5193411213127321,0.7047616528960023,0.22880630904730556,0.552008592996667,0.7153248472653018,0.36795731951478794,0.3682305144422902,0.7792042713372723,0.315825423480786,0.6812176939088663,0.5804281923184252,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1973314979701049,0.021296089050354936,0.18172945545155764,56558735.9799323
0.5256140052887147,0.718953676996115,0.26501521608425815,0.31230136197199315,0.7043174874861277,0.3844205045279539,0.40918337123429877,0.6023064402146722,0.5007760763807569,0.5612822110476129,0.4721860307731406,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24857440068214465,-0.0476082011164627,0.18328106979998876,42523250.3898404
0.451162977777686,0.6961462530880828,0.2015623023698798,0.7332345834312272,0.6846696652069849,0.35713137448449245,0.3288945276997351,0.8761861694252437,0.5523670887136077,0.6280205485895145,0.5660175421053452,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17169053287905636,0.015695113859121316,0.15237703442218548,40718831.2884495
0.6545545965780717,0.6923531968983927,0.19730883629983037,0.38878966892557437,0.7851044808313224,0.35743614055227885,0.3230505634282335,0.673942636075999,0.46129508360327953,0.5437001373365499,0.5988132126203072,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15841378112393326,0.04158497717920693,0.14912710080003622,50133218.6239188
0.5177113194566917,0.7026797763191518,0.2779441216535836,0.4936370628011341,0.7179965189478478,0.3839314870466909,0.4364401470874043,0.7423773315247456,0.4147363641839004,0.6810714020701691,0.3806772671447071,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2652484430582917,-0.08792008877810294,0.15870356760797388,37191747.8800103
0.44951078925071586,0.6991760426362814,0.24960421594476842,0.5990642337560254,0.6834922343146044,0.3721516278791468,0.3926028738342405,0.801473773484599,0.6418466710243371,0.5138969287436745,0.3554501968610856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23694385176557387,-0.102666387399698,0.08735289413503916,24627647.7704196
0.49196812451064637,0.690673404248845,0.2039998119666826,0.3080002072226353,0.6921733472478812,0.35856461452390387,0.33475290599121865,0.5977216007965314,0.5109830888164505,0.5790695555198573,0.5055145819982603,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1586631774593393,-0.01643730546818535,0.1292346961114177,39288851.4103704
0.4864792043728315,0.7069381836687778,0.2974845355662818,0.43130044823799424,0.6893130020642503,0.3867980853423822,0.473591174801696,0.706195642103833,0.58631000803969,0.32785422115569485,0.5050701150511142,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.29183374168819953,-0.0343347098554293,0.23821965883744953,58464793.4162566
0.5878468821357167,0.7063989905057252,0.25121764642749383,0.7837142296103271,0.757801774474985,0.38444251138521396,0.3845050014875644,0.903910955076875,0.579208351528742,0.6606027310302061,0.7332837578626455,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20555031108903252,0.12474402538803493,0.21732933346951863,67456871.3275304
0.43132022129376957,0.6714461409704444,0.2750606087563985,0.5495401523666287,0.6730595080553899,0.37055694179730486,0.4464085622448166,0.7738252100892854,0.5234341927447925,0.5976735072364225,0.6268609565130043,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26645634782428884,0.059001124501499795,0.21777691447933104,53907538.1547468
0.4555031884326526,0.7091153883610724,0.6712403671085855,0.38824556712234026,0.6791751860743146,0.5434537346190579,0.8393735598774722,0.6743111833569215,0.4902863177186343,0.6489922251610484,0.6659356318075732,0.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6476145664979522,0.30899411361483886,0.4881020235896262,128279100.847586
0.4535746021938486,0.705626265075082,0.39586825247289625,0.6400831582191743,0.6836195510982884,0.40106993960349857,0.6012229496507813,0.8377337372826136,0.5669988346108732,0.6608048206844075,0.4171376659645708,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35510004974135617,-0.10324404942914203,0.17677208446978834,53411407.5822251
0.47048771048867644,0.6663429772962293,0.27703740865380305,0.30749264857966346,0.6862212915250498,0.3755201533624964,0.4541226529232228,0.5959513000819127,0.6292199074049314,0.8091746039909203,0.6549443032846369,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25304463091012586,0.06489731263603667,0.1981736774396892,56744692.7551127
0.6251436127554584,0.7279927649589227,0.29660387080174166,0.433562756676432,0.7675288862296508,0.3880904947210941,0.4614588076507243,0.7047680895414233,0.584468530116514,0.5765312194494759,0.494295785005509,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2769602047502462,-0.03679528828812741,0.21303410714158416,78684565.9619417
0.5293227605392831,0.6913932463706146,0.22551733698367132,0.5144203029120784,0.7267936052320751,0.36441295445003313,0.3609357042828618,0.7547151793033936,0.6239885446295509,0.6845802569880006,0.35384563693478405,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18677363970455058,-0.09566058748274986,0.09930442476936407,37425773.2879924
0.459914981339602,0.7069999051050431,0.2872115030843913,0.5894495732402971,0.6883338083846763,0.3840411462460009,0.4529627027351683,0.7962717685628019,0.4467166596595977,0.5548231225396165,0.5913373309273391,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28034894835858715,0.03132576660414078,0.22309367932786447,90184518.2209858
0.5962048949635093,0.7089563883429741,0.27425846339192045,0.5008424613031268,0.7528929760481905,0.3930727816974557,0.43353919866442076,0.7475975995372433,0.14995304919198432,0.6338983558308594,0.5044682741437296,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2587545319786423,-0.026543612931273938,0.16935825492279427,53208710.9125507
0.4487457826104602,0.7040114129091419,0.19705815390741566,0.3069631887716461,0.6745754458047484,0.35840799393920814,0.3209767490810953,0.5987433513002643,0.31704794079705284,0.3936747639942597,0.4637241023615699,0.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15331573321998945,-0.04037173894849281,0.09089937332514175,27253862.5262109
0.4429113238746205,0.6910940826412489,0.2030290603462861,0.6722153407343399,0.6792048541420267,0.3580557156688486,0.3306470145438565,0.8361274468605839,0.312778534112398,0.29333563940574414,0.4288766685671381,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1768055742156052,-0.0805574370880383,0.11943546765568322,36568764.2714327
0.5793088305208092,0.7043640683504506,0.2595543082071582,0.33571541377402525,0.7346923716999675,0.3724079914882861,0.42725793166749604,0.6338668090685988,0.41357451426919045,0.7049998353053947,0.5725696169843986,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24509869777328072,0.030051005262369864,0.2240802012219356,55918370.2175976
0.564058851620349,0.6986759809121799,0.21447627868911695,0.47083264618859966,0.7412409576015666,0.3594039292837697,0.35624171192165627,0.7303411267179682,0.6998255892781627,0.6007624126336378,0.5746483335455616,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1753976384230622,0.015265179448355709,0.15429344331647182,53504563.8554302
0.4403543145862088,0.7038974271230138,0.19699097687005232,0.3069631818315895,0.6712792682125855,0.35837784845051085,0.32120720824034854,0.5987415641694389,0.6829986136333569,0.6664152529639569,0.41118153723377887,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1526512449391742,-0.03586788130969948,0.06864865285931071,19085714.5273907
0.4809800731696411,0.7027698019841706,0.23290391172212307,0.9010545489479314,0.690208191086917,0.37123368903655163,0.3636104389485256,0.9599865558224532,0.34281817897104533,0.37901639581567964,0.584661433775811,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19162269789410466,0.030427190664980577,0.1736836752498074,69631153.2553039
0.5311226543685387,0.691091666851056,0.25658117622384274,0.5229301331185434,0.725450996313808,0.3787545229463417,0.40542972627958673,0.7583822121260859,0.43425955200853383,0.673185029930395,0.697013993848368,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24310737654332032,0.1395205317713294,0.2428338170792938,69710399.3110081
0.5148619579025235,0.698360030053292,0.2976086772060057,0.4386661366833554,0.7141591531638837,0.4020245618252292,0.46666050765945316,0.7094621547943045,0.5296139241562677,0.3813745924433602,0.7559932980677336,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2920544045600474,0.19066846989998462,0.31166952835531825,78871271.950989
0.5105970338929269,0.6896948872588432,0.27270811218315155,0.47066607421404877,0.7134055161454715,0.38512981390057655,0.4357832079504656,0.7300100907466234,0.481455166192516,0.3637092184414511,0.47279447614132575,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.273391329750847,-0.058831121838031096,0.23708947465442587,85852643.5144317
0.4693827932783852,0.6847688709057824,0.25612813814884994,0.47231214443874003,0.6908829073693834,0.38674551575123634,0.3955322123060882,0.7310463053271251,0.3969385157789382,0.7755289446682389,0.49765763632841414,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22986040198137922,-0.026240537481593884,0.16888832994710012,42547553.5684387
0.4374012784169998,0.7168781755597989,0.28189703975909275,0.7100414502483579,0.6750848075162216,0.37913244175219835,0.4518683382688999,0.8703093766860327,0.3365558773457011,0.7780000897765281,0.5979770267291241,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27756234845512295,0.033067530325901304,0.2218761830795997,125772158.032562
0.45916539572087794,0.6926869933837836,0.29285030427495923,0.5672359269331404,0.6879785012804307,0.3892252733415354,0.4631765553337789,0.7828387088009154,0.4684141086595339,0.7910252799180698,0.5361049426916951,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2832410796548338,-0.006734167863492091,0.21252220118815596,54508271.6300131
0.7057220539778217,0.6944236194862267,0.19763594979546822,0.3543475970432829,0.816403147986744,0.3581605168969415,0.3234323943164541,0.6430950227926902,0.5067721708498125,0.46274601795318465,0.7214673417878125,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15964156553216957,0.1408424653115844,0.16305111821847093,47092677.1033665
0.5352364154112514,0.7095592860814179,0.20776268308681065,0.7019359244015788,0.7365287519128906,0.36395561852599695,0.3321380407883236,0.8645348370461083,0.29387129751818725,0.7399504987353472,0.6283003855373379,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1775620172317731,0.054369525436927524,0.17436396177833285,57048038.4513073
0.5000121466987888,0.7026797796478473,0.2658869519314603,0.5059151426999752,0.706838402468782,0.3850281226346552,0.42490357952756724,0.7503392338998133,0.47556791743898247,0.6904246938441118,0.5373727424315917,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24981050052692763,-0.004012518654412577,0.18826529046531124,54671300.898264
0.5598290136710395,0.6956470709949956,0.24553009930616038,0.4092691569182088,0.7343878534054566,0.36527771006203996,0.4136676607729228,0.6886820118951412,0.43824796292541635,0.5814140502529701,0.43592379159087496,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22864703000444925,-0.0732485452361516,0.14373860580496545,37300702.0225012
0.48687298850243116,0.6970803760038559,0.2603816515545928,0.5259885053370401,0.7033494237456033,0.37396069218956834,0.41267025744102037,0.7603144454623317,0.3826608268381853,0.4777840658966306,0.5072526065360188,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2600706228674903,-0.03194828146651979,0.22936289845083405,77757634.0711407
0.4678711488633741,0.6987008063675852,0.23137241339685868,0.8944773793730443,0.6848206255644926,0.37251364674314563,0.3623627907581508,0.9567567668444087,0.6867135649434913,0.644115705575721,0.5614149931350418,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19049508413046512,0.01344311189702175,0.16675851104705927,49023289.2089982
0.5238014763476103,0.6993472889546749,0.251257660395774,0.39542320838506784,0.7169948195539204,0.37375634078514103,0.39844717154999304,0.6815920856326394,0.3678596206330779,0.47078166457665355,0.6378042786729377,0.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2191492546343353,0.07885618226948535,0.20350895483901232,106529292.823619
0.4839474246070551,0.700840664363158,0.28205201956900855,0.49662030818860636,0.6992391882506462,0.3824353058643288,0.44923918175783595,0.745066626024788,0.6165774168336644,0.5805952189115495,0.5442711987918022,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28003756182072764,0.002921815887491224,0.2589136896482274,59719150.1857504
