dir_costs,lost_trips_costs_s_r,traffic_costs_s_r,max_discharge_sum_r1,max_discharge_sum_r2_1,max_discharge_sum_r2_2,max_discharge_sum_r3,flood_sum_r1,flood_sum_r2_1,flood_sum_r2_2,flood_sum_r3,HW_inund_uncertainty,bridge_scour_uncertainty,travel_demand_uncertainty,restoration_capacity_uncertainty
22621103.1979657,138520217.873965,146999047.402255,541.109846536096,1683.00016291486,1683.00016291486,395.959853588671,8104.00238685613,31207.7810719554,19764.4628617815,12305.1898486483,1.64692820804891,0.888793039668024,1.53165516150979,1
22840385.1334628,70618159.4330982,28107173.7834863,822.094430207793,1681.54421036826,1683.56403400101,436.532725147861,9437.74349495769,31208.6855362776,19776.5652658347,13180.9576498304,1.19850430151335,1.36544021608831,1.73206912268784,4
23727881.4452937,32554747.3659873,-6188797.5153999,1005.14033148718,1640.71290490211,1717.38642309394,632.413678632827,10765.9675134672,31209.9251176829,19918.5431658616,15220.5046081009,1.4643563768178,1.51218997398091,0.826780914185039,6
22218805.0508522,50741590.7306917,20285355.030811,517.355651297554,1683.31310856733,1683.31314242436,376.518765891142,8011.90524560679,31210.7943804893,19766.8443377144,12109.7548511415,1.17194521685791,1.14052654572131,1.23305009007556,3
24795162.8445206,48102354.6218939,-450225.984185715,469.897572989562,1655.98844252343,1723.75609746331,917.42789396232,7839.61032944662,31211.4820669689,20125.2847557801,17997.616043638,1.08272704270472,1.24680050696558,0.991954630212092,4
25067873.4966467,89621008.3167793,17952761.1153068,624.092790408852,1659.06441841335,1827.29385026278,596.589269969213,8509.24313427019,31212.5051883547,21780.9651249555,14957.1504346668,0.960540000358285,1.12698553133282,1.20499423583578,2
24716365.2613401,61826409.1851108,16694905.8348522,628.38696750319,1680.44495143004,1683.70626422334,802.760998613324,8655.86301001348,31212.8385176018,19769.908282339,16881.985263853,0.520937651937366,0.871412683351207,1.25080728334608,4
24446892.2639862,98178874.9921902,77204764.2411525,628.38696750319,1680.44495143004,1683.70626422334,802.760998613324,8655.86301001348,31212.8385176018,19769.908282339,16881.985263853,1.60586776802701,0.648761622097366,1.69229794114988,3
23071241.3764776,22422754.865019,-6661797.41004843,1035.88120072556,1658.25058487679,1760.84858353362,376.531431245366,10660.6028592885,31213.7782192518,20473.5551765761,12103.6394147517,1.07846257340942,0.575723846707766,0.796289401292891,8
22650788.6123856,81491521.8294381,41755374.7222819,543.797254867192,1684.00710830281,1684.00714160608,376.518764442039,8116.20442538953,31217.450954068,19772.1215297793,12109.8681176638,0.394814658419125,0.774974296505398,1.28848180181286,2
22388698.8450856,42552796.7837897,17993927.0609596,543.797254867192,1684.00710830281,1684.00714160608,376.518764442039,8116.20442538953,31217.450954068,19772.1215297793,12109.8681176638,1.3661476644579,0.551909678959448,1.17052937087017,4
22978402.4326159,35452033.1757518,-19735552.2284084,646.629109432346,1653.03887972355,1685.17084168485,440.698471165551,8579.54846636578,31217.6105766324,19781.2993802301,12969.75505947,0.8409576904626,1.68334295817122,0.615047772102585,2
22727729.5563929,39762461.2488136,-10880408.1664469,519.243588387383,1684.12683251198,1684.12683251199,376.518766959156,8019.42972691939,31218.607144841,19773.0288674138,12109.8857354044,0.637127414305588,0.317696274218541,0.831876858471892,3
22476731.7264621,45974118.7696281,22214516.4182811,519.243588387383,1684.12683251198,1684.12683251199,376.518766959156,8019.42972691939,31218.607144841,19773.0288674138,12109.8857354044,0.32033748448186,1.4210115996191,1.31965139758296,4
23004071.2788535,61550835.8616367,17189149.2401205,786.896183831019,1672.41766185782,1699.7929987672,403.036576079003,9249.9600734706,31218.687020978,19957.0500285148,12383.9856282842,0.759916759267873,1.14099376296374,1.24839397143823,3
29271533.3359521,49939686.8980055,-31896234.4952284,807.846363658623,1682.7247589312,2000.90252963261,565.043375853145,9395.35131663241,31220.4217447855,24777.4768986529,14637.4662879515,0.911079680737447,0.981263129859005,0.622640319515963,2
29110298.2827781,88427670.4827115,55043118.9188049,807.846363658623,1682.7247589312,2000.90252963261,565.043375853145,9395.35131663241,31220.4217447855,24777.4768986529,14637.4662879515,1.42574594158103,0.390212073944428,1.70101774125681,5
26191018.9622219,44041480.584243,6172063.8192369,433.853097034841,1676.56598076862,1801.71946972419,1133.19136148076,7663.72073454689,31221.008392358,21411.2292518247,19617.0384012193,1.33433393007315,1.3522614613606,1.20388337786705,7
26124375.2849288,115800179.415862,50898401.3800804,433.853097034841,1676.56598076862,1801.71946972419,1133.19136148076,7663.72073454689,31221.008392358,21411.2292518247,19617.0384012193,1.12586731267501,0.558077531019007,1.37610027215407,2
22605910.3209092,56774157.3664538,61279545.4750185,656.020776026214,1663.83458526362,1710.65905314335,410.512660103013,8565.47275975114,31221.1156259691,20030.0941226984,12444.9296465794,1.05000487992289,0.520910980155718,1.66193260968057,5
22245117.2784322,41869697.9602096,12386430.3634426,531.736253783556,1684.43790818305,1684.56509873837,376.518762428701,8069.19078764808,31221.6552401525,19776.8689568316,12109.9310225055,0.30205680489298,0.704975802844264,1.17151871226347,4
22568909.0589724,39320724.3338424,-1485919.77582852,656.956057471461,1684.45210111254,1684.45236099671,385.082679667466,8577.54581438214,31221.892390813,19775.5036103091,12197.2416494718,0.270136643833092,0.9685785454715,0.940248106588547,3
24056493.1710148,61667927.6314316,24739501.1738735,856.794552235933,1668.94573979622,1762.33993255063,516.433763848628,9743.31298457924,31224.3424837685,20644.139169058,14061.367550933,1.17374756882152,1.67907210002689,1.65174013777093,6
24709748.3858827,38173603.4116972,-18101468.8447225,688.707226408023,1682.57507652941,1689.52991410426,858.863865464006,9028.84163201961,31227.2763529462,19812.9147136557,17462.8019917401,0.56407601896909,0.805354771255134,0.706679930008249,3
35573719.7968917,27232985.0108047,-14239473.5209854,523.802235437829,1683.08406954442,2262.81399198794,376.518762417712,8037.93739174306,31227.3485948885,27665.8824297107,12109.72043501,1.16634392530368,1.5830587830983,0.505508320621193,6
23984931.9719794,104511869.620757,-35699862.085828,830.63980387553,1683.36132060559,1691.20050566169,597.937248596355,9887.00011106744,31227.4876069607,19847.3507937529,14959.3364591469,0.569114349712778,0.831143281585115,0.785520595804544,1
25252519.9848305,48429845.5854535,14864628.6080923,586.094437916702,1663.8682830969,1766.26981286091,983.146408691235,8535.03748786077,31229.3021297912,20547.6596105551,18533.8744706254,0.988754649275551,0.524341199461525,1.23034716247126,7
24967447.0649244,78611720.9352454,40237564.4170609,568.21143682613,1676.75510630287,1698.08752089401,901.152697598848,8403.56424136087,31230.3739476702,19869.5087711676,17844.8501458644,1.17426763493792,0.87359476665764,1.54778590770078,4
23206295.071778,51286904.4460736,72880626.2600876,783.327347887218,1675.25911843712,1687.30420042125,438.030119306075,9135.3125664352,31231.7520130641,19806.2664928637,12921.8919417892,1.56591577467718,0.431770079113083,1.73402571675081,8
22226402.8386147,57118544.6046909,2982137.33236931,527.915949847239,1685.66511215106,1685.81189888978,376.518771927673,8053.83234265819,31233.4020326442,19786.4803902204,12110.1108554044,1.57602400952892,1.24517442541818,1.04259381210696,2
22179615.5436672,36822636.2326823,11511374.5269568,527.915949847239,1685.66511215106,1685.81189888978,376.518771927673,8053.83234265819,31233.4020326442,19786.4803902204,12110.1108554044,1.56164057340257,0.742913004604018,1.14308621570895,5
22499240.0339405,28223738.8514306,646565.085332166,543.969834800968,1685.69837792906,1686.0975341213,376.518764442039,8117.02523794374,31233.7980408207,19789.1238048869,12110.1156730778,0.46174901021039,1.30670595761935,0.973959123055741,7
22427052.9587904,37523339.7321551,17565570.0332829,543.969834800968,1685.69837792906,1686.0975341213,376.518764442039,8117.02523794374,31233.7980408207,19789.1238048869,12110.1156730778,0.534214633948143,1.48971836998956,1.29465645602107,7
22271421.42886,42043846.5648145,37504536.9600488,543.969834800968,1685.69837792906,1686.0975341213,376.518764442039,8117.02523794374,31233.7980408207,19789.1238048869,12110.1156730778,0.926163430088041,1.39949756180892,1.67196717550783,9
23462268.7427618,64064362.9644286,-3673791.46322889,889.523921910424,1676.23974156523,1685.82022104,543.469831561465,9974.73168282589,31234.9766259586,19785.9576338369,14381.1200838114,0.898764700121003,1.53133317620188,0.933812686850669,2
22349683.1894096,31878198.450051,22454408.5753634,522.766877647375,1686.07684664286,1686.07684664286,376.518774606299,8033.45685375645,31237.3674189904,19787.6642106298,12110.1713391909,1.4927770733033,0.928483122059589,1.2837382055452,8
31311824.8252026,84237032.18942,58177793.6871998,517.417349189032,1631.44051384342,2081.53677993356,433.14223781032,7954.24588591536,31238.2758501596,25171.5978788324,13292.7071057377,0.802550609775029,0.767057700693204,1.70100584649463,4
23449040.5467198,60590497.0009966,2975437.94557205,792.178614264211,1675.89868935858,1687.9555749063,554.390424642785,9221.16860768804,31238.408277705,19811.0988985961,14492.802647512,1.5986260261105,0.754966045487742,1.0213841708689,3
23021159.0002644,29743274.5555298,-6034827.82408231,803.182024457037,1680.17216212175,1688.18394487204,378.092424367298,9445.66166638851,31241.4680753897,19808.3691590865,12120.8485216261,1.00254849146372,0.283916654841824,0.853954869855825,5
24319094.3405042,139186923.798179,27165897.0509805,769.869197738234,1666.04010871304,1799.27034331121,493.329114621339,9325.99411782064,31244.865724624,21471.0042709827,13890.342857985,0.952720811308996,1.71360422385406,1.20790812108362,1
24825961.7487597,43892389.9712668,-2610416.2886268,427.937401334232,1685.48360692127,1685.73329626546,1226.59258497051,7625.98545060679,31245.1479758977,19785.6076637408,20222.2232345486,1.37338575312845,0.543440177953312,0.928866212333318,6
24855346.9129849,87867583.9078213,56273833.7676266,510.805052684751,1632.81578504118,1829.29317289188,740.431023613873,8002.84516412765,31246.1583592869,21023.0954904573,16255.7586067217,1.68768688755465,0.839822306550922,1.62586531446129,3
45015796.3833543,131982590.94883,-10476702.8825122,666.355393834384,1670.50996906524,2356.55217216172,392.131962307251,8614.14033845928,31246.8775446708,27442.4864423731,12245.3038211967,0.755091005727715,0.784403145625067,0.900352292114816,4
24894793.9676775,52800493.7042596,12028851.6424544,690.78438903591,1645.38867607393,1773.04059963785,535.837218885166,9002.68272525258,31248.3759784306,20468.7026114401,14351.1675117987,0.343952222504835,1.28685527888172,1.25977024104018,6
24320678.0593342,51727625.2410101,61500775.6849449,622.422061466515,1683.66085642561,1685.94857875549,901.570112553521,8609.37432390731,31249.5863116076,19787.3756864479,17851.3633316114,1.22434789975313,1.45922030322619,1.69139588396235,8
25057305.5357678,78209440.2581754,40150161.8266363,906.406818598712,1685.00111701729,1697.20553433711,539.321816385681,10010.709085206,31255.4437094809,19883.9262184862,14387.0009326278,1.62783938380712,1.11511266946233,1.70125125501396,6
23539010.2248362,54927728.5697088,8088242.74765771,809.295029914951,1666.89968134095,1699.10601175666,535.554443155109,9621.9418618572,31256.8399793365,19882.2630348943,14293.906347251,1.27850577717915,1.46419802813547,1.12557499877445,4
22446233.9361455,24761634.385432,200875.869477849,578.030379829274,1687.31775387101,1688.92505678057,408.255603457158,8249.52895558835,31260.3350265997,19812.5910958736,12471.3282043833,0.798909443975659,1.49508530985905,0.953563740919908,9
30425273.6643765,107209252.791146,90493512.1781152,610.606499771953,1671.02692365352,2011.55521331949,377.779822779644,8373.2053364492,31261.4288451191,25068.2521030274,12121.4028933606,0.296974831323404,0.519659630570479,1.53010079237186,2
32938754.8812324,49165475.4348232,59956749.2412196,524.427057043321,1688.01670582895,2263.8298449038,380.709386612432,8029.1188847376,31264.4536802329,28188.3546661301,12155.2178033784,0.659620030737141,0.264696708018807,1.47958918973035,8
22186517.8045126,120815165.718684,55409379.7150805,535.435409199723,1688.2736364522,1688.2736364522,376.518762740515,8083.21383293788,31267.0402026623,19803.9332349304,12110.4939562227,1.59763426938016,1.65441193107393,1.33962252266717,1
24608489.6267083,26240558.6363866,-17735647.0588269,569.885338664354,1668.20354289283,1828.36542021833,458.468504961386,8215.99753147433,31267.1661915096,21249.2501697969,13606.7804054844,1.04748331653692,1.69476795665925,0.570926450747749,4
22810794.156061,39145291.5971822,8805019.20073351,657.751526086803,1687.52070516466,1687.52098320667,385.133420664641,8580.54580888036,31270.6515687794,19798.3772949157,12198.19334319,0.902710150635121,0.687724465032165,1.09728923988431,4
24110818.212552,74020334.1433928,16953670.3180885,486.682039606986,1652.73838769874,1718.59262540263,842.995437182479,7948.76631418848,31271.2193263833,19920.1341466363,17290.0039116447,1.70136189529033,1.36041455319109,1.54856913711302,4
23741435.8750312,21522303.7387915,-15225165.86992,777.485211823372,1670.31459110322,1694.00731274812,489.161025931858,9438.31577536557,31271.3794253975,19844.6756188376,13837.1318055499,0.443027126326298,0.697401335698436,0.622528345582204,8
24048332.9615867,53351439.4074133,30555277.6537983,606.33580948121,1688.64781015569,1777.1518557215,378.461565285674,8362.10512902867,31271.7806395552,21351.0996287706,12132.1492769726,0.340287558693972,1.36181789792781,1.45797758139261,5
25009039.6099624,50362411.7750788,-2903612.01629607,494.93482380854,1686.81822737559,1688.20563321388,947.00412042551,7954.75534365606,31271.9947387066,19803.9425227466,18251.8201312549,0.551195304532516,1.46662135548587,0.933974552263443,4
23064522.3522602,60704817.1726871,1947797.23799365,876.198503530807,1681.40835753174,1737.0868549812,376.526528882725,9579.74907123367,31273.1838223861,20405.2096041919,12106.1087322799,1.08386934496395,1.40276124477175,0.9983483889771,2
22591974.5125238,27921807.4253773,495653.825747169,529.531527136193,1669.27838287187,1748.53317963882,378.365564279502,8059.67600361072,31273.7452782783,20298.643802022,12127.0957731394,1.52316395693222,1.37765830463537,0.949400416844877,8
24447373.9697023,73377853.9026812,57910637.9276698,597.960333434813,1644.57758401475,1790.5927666733,378.206500273725,8332.5615870636,31274.641363278,21669.1711188854,12092.1380635395,1.60088074241436,0.57784060709409,1.65639465715347,4
23990465.5099298,75029892.1656434,22879276.1498788,605.495523638446,1688.6179852833,1773.98144558014,378.436981956605,8358.88866172219,31275.5661596352,21308.804753525,12131.5368130518,1.72849745430662,1.45994222282463,1.27028365531816,2
23690477.4293182,57537723.787264,13146063.0426375,605.495523638446,1688.6179852833,1773.98144558014,378.436981956605,8358.88866172219,31275.5661596352,21308.804753525,12131.5368130518,1.44005703833192,0.684456893147572,1.16561124058585,3
41920373.5014534,67081423.4829862,31892482.7359197,482.312714567729,1687.96867862011,1757.06350007531,1172.45280957849,7867.95267671812,31277.455741151,20478.0351016,19900.3332513906,1.23645251528251,0.756658268793834,1.35284907623769,5
25188811.4855104,70737593.5735299,34087549.1170319,632.636927512029,1688.74198769981,1692.05161532172,806.888227505733,8681.59139846452,31279.983862433,19833.4436683968,16961.5758178784,0.583678230310187,0.645757659841564,1.50519384572028,5
24696537.7004756,35678292.5410337,2366508.5468641,632.636927512029,1688.74198769981,1692.05161532172,806.888227505733,8681.59139846452,31279.983862433,19833.4436683968,16961.5758178784,0.735577348222167,1.19128005489761,1.00627515621425,8
24226418.1768151,25249575.5188341,-9849769.17671605,632.656948499093,1688.82221258108,1692.13230848379,806.765375871129,8681.68864912959,31280.6675768565,19833.9080659733,16931.5635419365,1.20225230285949,1.32451071977791,0.715339357198913,7
22857149.0070229,54379681.4491452,31891725.7840156,564.40958007922,1653.89737444251,1731.28497086965,379.853012486886,8194.49268160807,31282.9066715273,20026.4223037574,12123.8041939505,1.13555902795254,1.37442514756672,1.46563322669248,6
23765224.8553872,46656106.0731209,21286098.4206981,564.403355629457,1653.85978809096,1731.24322074671,379.852720000372,8199.11287216004,31284.2563063831,19984.0918613812,12123.7967783686,0.65677603909147,0.252144053860749,1.13711925134172,5
23050888.6171321,30557054.511244,-14148145.1401249,564.403355629457,1653.85978809096,1731.24322074671,379.852720000372,8199.11287216004,31284.2563063831,19984.0918613812,12123.7967783686,1.31900859166342,1.42701725616082,0.613851304102186,3
23319272.4782693,27544107.8088887,-3880695.31171638,789.136512435105,1657.446999091,1797.37943538147,377.419879329869,9321.03963333927,31285.3880807079,20830.8189754478,12092.0826900327,1.19684923613222,0.562301381861762,0.871352671450252,6
24464547.5661643,47626991.6517156,5793507.58615372,500.773367465806,1688.22537423265,1694.73981751826,929.659062115049,8044.20179206505,31285.901340351,19873.6945375596,18101.8450304556,1.56315529359797,0.943164649172581,1.2374249394922,7
25913382.6514457,99485381.4201065,55946421.6208229,472.251364718722,1678.57477117456,1738.61390176418,1120.13187361945,7857.15229705628,31289.2411086127,20340.1013249522,19488.6316741533,0.35065869192856,1.31262527722178,1.61672305533961,3
25840141.3030023,50255905.782821,11878812.7129849,472.251364718722,1678.57477117456,1738.61390176418,1120.13187361945,7857.15229705628,31289.2411086127,20340.1013249522,19488.6316741533,1.02779479186975,1.66222694171867,1.38871124448164,9
24350114.7690202,101932225.179642,36524231.3835325,559.514910935783,1648.31533847784,1733.85386484705,665.308527970223,8256.01656097267,31289.6047869441,20120.1594967516,15603.5805880455,0.503836523623996,1.11309941552273,1.45237978085836,2
24699277.0804787,84703902.0800182,22725248.3299081,464.989381682291,1651.18603976752,1752.17201162344,832.26392439917,7770.24757407478,31290.1537529071,20249.6165983977,17272.1462922383,0.711676082404226,1.43504687666528,1.54059566103545,3
25332268.6564396,62451627.8178447,45612733.7116655,628.938662980281,1632.04590790448,1899.64628591783,430.239715792397,8482.80278387154,31291.1661687251,22677.529731931,12861.4003316519,0.312918277995295,0.770305118435432,1.55057656049287,5
23037826.8456137,44336102.8932636,57124268.5046561,742.413376380041,1672.82685402636,1718.48403717554,409.768557940817,9017.81788457592,31291.2210439676,19961.5258939855,12429.8105469413,1.62491341244989,0.341460112105282,1.55352035710638,9
25554933.5647719,37784282.3254973,-8066922.73761741,461.275128730591,1689.31818871451,1689.32633625662,1169.17507372194,7744.91097741295,31291.3507740561,19821.2417350066,19849.9226836673,0.266770466758064,0.76134982046716,0.810743466635052,6
68884419.1818305,184631786.430489,93504801.0346562,648.837968061964,1677.24463788059,2646.24681430452,386.758645694701,8519.45073078945,31292.5719524915,31355.9664634526,12212.2184077519,1.17975192834247,1.12466397629277,1.67945189800645,6
24731736.5018052,47814223.295981,16310174.1257393,470.325168904145,1655.43853474423,1733.880086073,897.361464461907,7799.93244766165,31293.1027465456,20058.6088451852,17832.797884586,1.48714729647489,0.979606478423179,1.29752195101293,7
23978163.8990705,56183333.4421913,7891121.39368118,904.934057011212,1677.639371971,1700.63373942779,536.634463749165,10118.2790702818,31293.5088605605,19907.9116808237,14385.7713222458,1.35706918637275,1.26378880757488,1.12322541179743,4
41932898.9235606,47057073.9981785,-23144922.4929382,618.391449424593,1645.47247321609,1865.50530181663,562.020345566646,8424.92113569425,31294.1298345017,22004.6548091815,14651.2279387204,0.690441299123427,0.967303644119827,0.701296629367434,3
24670268.2368944,35894833.0229568,2372254.3924024,500.12385425405,1683.00625782539,1711.52348073659,925.051781579923,8040.59004741861,31295.8276007871,20023.521217381,18065.1842404986,0.981119458203339,1.55659298663181,1.01494857916086,8
25691135.1377442,62144583.0768309,35890601.2541269,1058.92226898745,1663.90468113051,1903.56894639763,500.921075529239,10795.5702336328,31295.8617062912,22515.7176522488,13748.4982927754,0.387361546885774,1.16203182400433,1.62736081015042,7
27657554.2377821,59152425.5063484,11994157.7000514,678.77511438384,1635.47146265103,1988.82607772353,536.481128378803,8876.95420772594,31296.1690484621,23514.9268612142,14380.691410787,1.46919966072414,1.4688765776837,1.24093369444414,4
23592306.0339739,67467078.0420855,45935363.4659231,747.920426267548,1661.50309219404,1700.73866882095,531.487267874991,9022.24305703398,31300.5329158921,19888.0282528173,14279.7846307789,1.10929619371963,0.706846472719356,1.6656230459243,6
24067984.0046198,17905882.0475844,-12494875.9097238,555.167982023962,1648.20277365919,1743.33005778594,673.04407104634,8225.80246795918,31301.0868086394,20209.740886353,15640.6607775516,0.760598670428254,1.67756406560183,0.455963223766773,6
25341928.3318833,97049008.8082917,16140967.75256,491.79064570297,1683.07007829172,1694.8527958332,1057.41976256157,7938.2824211875,31303.2824706481,19851.7719962435,19049.7784479809,0.727850792514039,1.10977929377383,1.19896227538315,2
25597115.7431473,77927001.0818596,68733701.4476824,770.82705405522,1668.6299249321,1804.92742370765,493.751801234841,9330.24794208445,31305.0041033856,21551.7514098243,13894.9192297049,0.421759580962847,0.303001232841739,1.5249330786385,4
23430155.535747,50740295.6076791,36507476.4194935,735.25200604871,1689.49706881845,1689.89468450503,741.719751363333,9312.61172571006,31305.0666135856,19821.1653247758,16248.6303630129,1.40562619128446,0.585848773150574,1.50802728622694,7
24913775.6506015,70133509.401776,37277788.313411,535.026841166537,1673.42182245424,1723.32535983208,669.625960430193,8100.5548285204,31307.1704020966,19954.6088172943,15904.180684384,0.590631783190265,0.272033383718738,1.48184057209156,6
24676791.914059,82979082.1169272,26091020.9577228,630.251446422113,1679.18169797461,1705.04812509554,803.013733107544,8669.83262300864,31307.1992876734,19928.8281899142,16918.1625493175,1.33750943859016,1.56008529236047,1.45746068825924,3
25610355.0581298,60718209.0515837,54620527.6987748,739.460281636045,1690.07496280522,1824.22575874383,734.181630689177,9331.36688633915,31312.8138420093,21788.9908069824,16183.0522131857,1.4154582027047,0.786782334409045,1.73435671473247,8
27799131.4640867,72989784.2270511,45533198.6522105,601.747845603077,1666.4177407325,1975.44479794525,385.263931011808,8356.4662803167,31314.0321598061,24567.3398429999,12176.5659533981,1.26872660123889,0.509020440601943,1.58518564808856,4
24683119.1248997,43147650.7074595,-12206381.7383654,521.390456787086,1663.5713664446,1730.39968316867,844.960302907167,8096.63659505546,31317.5582705983,20028.5985470444,17371.7235439995,0.994204464759612,1.45633465617482,0.778100038020453,3
26079604.557416,59748473.312501,2056863.0893096,552.215794425098,1665.13210947139,1829.78892229032,951.613995967463,8172.49493367574,31318.9150195923,21535.4443787001,18325.6368333004,0.413495833652598,1.52662791791739,1.06664724030034,3
29151738.4238641,38393342.8616174,-14409193.0580861,612.662184615182,1675.82964936843,2055.12784125429,377.859604920069,8373.74907189817,31320.3022946957,25508.5482037715,12124.2458994374,0.594976084921739,1.44494296336114,0.71237387247175,3
22677247.8962196,30313086.440942,6754807.53274681,529.202160457361,1673.13033967276,1754.75997545748,378.456943837325,8058.36241230718,31324.115204873,19876.1332725668,12127.8643738424,1.29861694018605,0.894403354306185,1.0591682278947,8
23957979.8688331,24229398.6783439,-15874106.3206099,773.845413581664,1685.27073729951,1742.77384869373,433.450422659866,9231.48358755931,31325.9551549267,20355.8952501396,12742.2471735889,1.41262599133485,0.394451066381177,0.668454466274697,7
30330276.3886786,39566580.950464,-5372952.84022725,516.643448390553,1683.65150851964,2037.81177364998,723.322708110573,8045.47666314151,31329.1360765538,25282.9122228127,16038.9806656586,1.31053214209069,0.956759594699394,0.85372883762079,7
24344055.5939035,34263538.3991777,-9005930.63214632,748.257900128813,1662.02362982788,1749.66634204577,528.129001964761,9218.07791783847,31329.5659058703,20247.778097191,14214.2722637255,0.987565834442073,0.851372798966829,0.764395987744214,6
25026980.1890019,54484813.9477799,12965402.4049749,563.024649964141,1684.36481671436,1758.5889772092,808.483758056959,8218.44445705682,31329.5826786008,20486.0006570596,17219.3871378923,1.37372825486724,1.17969574469082,1.45387339820034,6
23132483.8032749,43078925.1738955,-14897329.0083671,928.483696709845,1686.44021630958,1736.29169032265,376.910003096618,10289.7778777364,31330.6700323867,20217.091758395,12114.1210086006,0.272297091470466,1.62145185066055,0.752632052105443,2
25043665.6293119,72609150.8728984,30256256.0003771,692.848676649503,1647.86453394105,1856.44838554979,534.616292114316,9015.65368833765,31333.1360390422,22117.9137018698,14329.6550031595,1.7335132933818,0.657313359104776,1.44634539075393,4
26344903.4265928,46399053.8854323,3451787.91461303,560.581264343972,1617.53686826552,1922.98713984293,698.67519484454,8326.50230683456,31334.1651111106,22254.6630599075,15883.4554091517,1.37571174420291,0.821581122211456,1.01783565980594,5
25341321.947995,66811714.8424894,46260222.4429369,772.575113329115,1672.01747743673,1803.84177057675,494.527298191453,9338.14094493538,31334.3938588391,21498.2139106288,13903.4051343938,1.08412494556904,0.466453516849498,1.61126334637793,6
26205999.8484595,68348924.7940425,80978759.4315141,743.42499032821,1657.45863327839,1889.93571760291,599.203648548765,9059.29631787492,31335.2543481708,22297.1152194565,14990.7439744347,0.887354650025441,0.373587140208799,1.64039995605398,6
26615198.2783597,48441357.6349162,519739.011519126,705.337479326294,1667.1655489574,1819.61342860242,916.633051528535,9000.88334672712,31337.1200245873,21428.8401787504,18015.5955011942,0.472022815648886,0.919036831798547,0.972937401263141,4
44561394.6637236,83305377.0586787,87716651.0885438,668.358538240225,1665.97037023629,1932.42962596599,680.783052954825,8835.83009780105,31337.9890267998,23527.1141076441,15712.8533287339,1.60290828906323,0.564314371558331,1.74638328855959,5
23697669.004994,37580898.7955536,899013.417349129,784.401160818489,1678.52697866681,1773.16006466526,436.3949526798,9281.14820430242,31342.6880385279,20605.3691186552,13004.7183509561,1.31578983630354,1.31335078938786,0.983215342720979,5
23568433.4248457,42110946.7107388,-8652288.05271789,1172.32422109193,1682.9175685785,1766.47655083856,493.489507635959,11649.9963541005,31345.2491394649,20493.7746474622,13651.0926619971,1.32242846856778,0.718584406360057,0.826991747999246,3
25470479.1226346,43055525.3844627,4294728.57627114,630.979306008235,1637.5096349184,1923.70197204567,430.218832913209,8489.47965532541,31348.3706754347,23005.1258854681,12861.9368856037,0.957910793410119,1.00648307511737,1.04718791998167,5
24329357.878953,51505828.2087843,-18063658.8959342,586.382161652167,1654.41783440598,1740.69386597081,670.905156118615,8446.80722741131,31350.0792005092,20038.1672534685,15637.2208317759,0.378720821025413,1.473429357616,0.721361286994352,2
24482350.1726627,49677142.3144843,8961900.34604629,625.59858889407,1632.44631052031,1750.87407309187,513.593845492092,8657.25341162831,31351.35743625,20210.2810840935,14059.6533619951,1.32557335803362,0.895153278434162,1.11713204054161,5
23371493.6216079,43768104.7475,19950354.0746492,660.456582006128,1676.1106347995,1730.47899656233,413.459606623308,8583.46875407337,31352.4000631368,20111.9331126152,12477.7380678873,0.535688929070167,0.801355148323539,1.29387878356794,5
23428411.3594315,49446686.9359131,33221581.5149833,791.208453809374,1670.09632704279,1782.1547381474,437.86478898806,9316.30669769878,31353.0721837378,20588.538128253,13026.841953558,1.11086064473293,1.56783721386238,1.49236387226005,7
27023283.2430823,68874276.3840386,19585181.0812697,672.458019326007,1627.63040272761,1864.30681103783,647.501394569621,8930.32155157626,31356.4693468953,21845.5108146786,15375.2370232762,0.631026122753635,1.25744412204708,1.16113447699037,3
24989529.7302707,31804146.418887,-4538139.95369714,625.819376771011,1667.12831201034,1747.57646378127,804.221559085856,8648.10308589573,31358.074137668,20152.5347734728,16840.0412844303,1.22807258429236,1.56604134048815,0.849974591006123,8
22917105.2096488,28413117.2965533,-10364556.3054315,682.226855786795,1679.27308472736,1719.38520365197,376.527886262126,8766.14658928337,31362.2764722989,20046.9804600609,12099.9511944223,0.899535413481067,1.17090659977395,0.733016732626281,4
37449445.5260814,90744065.2873878,5407293.39142706,623.526623594282,1663.19598202613,2737.20589699498,413.04487500646,8428.56454820931,31366.500322235,33274.481201285,12472.5583305969,0.895404231494765,1.64502787430166,1.03404221679104,2
24174820.9035931,51197472.9909805,22284299.419586,783.550868745927,1686.22373263114,1767.21095677865,435.91087870474,9274.99515033001,31368.3609830926,20571.6651843475,12995.1376122758,0.326610749719784,0.253807771036937,1.22692945171418,5
23747427.7582324,26000210.0921199,-10002111.3191579,783.550868745927,1686.22373263114,1767.21095677865,435.91087870474,9274.99515033001,31368.3609830926,20571.6651843475,12995.1376122758,1.01744614275894,0.578667778109825,0.725062194300454,6
25010879.8437003,69801411.810268,46915617.4941681,634.626233908771,1648.32995584394,1832.32210199906,685.634937402291,8666.91174965631,31371.4456544557,21009.0454060179,15703.1428916961,0.910810170626795,0.325940502972855,1.49958251835958,7
